epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
64,2,1.50e-05,0.5891,8.102516,5.314733,0.929261,0.000000,0.011381,0.505200,bertscore_f1_free,0.696287,0.012577,0.696287,0.698064,141.9
65,2,1.44e-05,0.5964,8.094622,5.317694,0.925643,0.000000,0.011304,0.470514,bertscore_f1_free,0.694911,0.012056,0.694911,0.698064,141.1
66,2,1.38e-05,0.6036,8.081543,5.312875,0.922889,0.000000,0.011229,0.467185,bertscore_f1_free,0.696578,0.010999,0.696578,0.698064,142.5
67,2,1.32e-05,0.6109,8.061477,5.323443,0.912678,0.000000,0.011174,0.451733,bertscore_f1_free,0.695316,0.011683,0.695316,0.698064,142.6
68,2,1.26e-05,0.6181,8.068206,5.330733,0.912491,0.000000,0.011116,0.467646,bertscore_f1_free,0.695410,0.010896,0.695410,0.698064,148.9
69,2,1.20e-05,0.6254,8.048501,5.329151,0.906450,0.000000,0.011058,0.434795,bertscore_f1_free,0.696003,0.011683,0.696003,0.698064,143.1
70,2,1.14e-05,0.6326,8.051306,5.343158,0.902716,0.000000,0.010998,0.451486,bertscore_f1_free,0.695568,0.011341,0.695568,0.698064,145.2
71,2,1.07e-05,0.6399,8.034917,5.350376,0.894847,0.000000,0.010944,0.472367,bertscore_f1_free,0.696778,0.010976,0.696778,0.698064,143.9
72,2,1.01e-05,0.6471,8.023818,5.361544,0.887425,0.000000,0.010910,0.506791,bertscore_f1_free,0.697045,0.010653,0.697045,0.698064,143.8
73,2,9.53e-06,0.6543,8.023690,5.364864,0.886276,0.000000,0.010855,0.467277,bertscore_f1_free,0.697475,0.011473,0.697475,0.698064,143.8
74,2,8.93e-06,0.6616,8.029012,5.372774,0.885413,0.000000,0.010804,0.465427,bertscore_f1_free,0.697211,0.010648,0.697211,0.698064,144.4
75,2,8.34e-06,0.6688,8.031042,5.387628,0.881138,0.000000,0.010771,0.495981,bertscore_f1_free,0.697722,0.011606,0.697722,0.698064,143.5
76,2,7.76e-06,0.6761,8.019793,5.389251,0.876847,0.000000,0.010732,0.465508,bertscore_f1_free,0.696619,0.011577,0.696619,0.698064,144.1
77,2,7.20e-06,0.6833,8.020242,5.397854,0.874129,0.000000,0.010704,0.478167,bertscore_f1_free,0.696895,0.011200,0.696895,0.698064,144.0
78,2,6.64e-06,0.6906,8.020724,5.414928,0.868599,0.000000,0.010662,0.452937,bertscore_f1_free,0.697191,0.011025,0.697191,0.698064,144.0
79,2,6.10e-06,0.6978,8.037588,5.428283,0.869768,0.000000,0.010641,0.468303,bertscore_f1_free,0.697044,0.009799,0.697044,0.698064,143.6
80,2,5.58e-06,0.7051,8.047498,5.438523,0.869658,0.000000,0.010612,0.500672,bertscore_f1_free,0.696406,0.010406,0.696406,0.698064,144.6
81,2,5.07e-06,0.7123,8.054314,5.453848,0.866822,0.000000,0.010575,0.494524,bertscore_f1_free,0.696325,0.010267,0.696325,0.698064,144.8
82,2,4.59e-06,0.7196,8.055947,5.463677,0.864090,0.000000,0.010556,0.507611,bertscore_f1_free,0.696552,0.010082,0.696552,0.698064,145.5
83,2,4.12e-06,0.7268,8.058465,5.480067,0.859466,0.000000,0.010537,0.516105,bertscore_f1_free,0.696753,0.009828,0.696753,0.698064,129.4
84,2,3.67e-06,0.7341,8.079597,5.495715,0.861294,0.000000,0.010517,0.542555,bertscore_f1_free,0.697495,0.010351,0.697495,0.698064,146.0
85,2,3.24e-06,0.7413,8.071250,5.506512,0.854913,0.000000,0.010507,0.544536,bertscore_f1_free,0.696969,0.010895,0.696969,0.698064,145.8
86,2,2.84e-06,0.7486,8.080698,5.517120,0.854526,0.000000,0.010487,0.540420,bertscore_f1_free,0.696741,0.010574,0.696741,0.698064,145.5
87,2,2.46e-06,0.7558,8.104406,5.546121,0.852762,0.000000,0.010476,0.565062,bertscore_f1_free,0.696375,0.010564,0.696375,0.698064,146.8
88,2,2.10e-06,0.7630,8.117661,5.564968,0.850898,0.000000,0.010454,0.562973,bertscore_f1_free,0.696300,0.010622,0.696300,0.698064,149.1
89,2,1.77e-06,0.7703,8.142800,5.582970,0.853277,0.000000,0.010450,0.584092,bertscore_f1_free,0.696719,0.010821,0.696719,0.698064,146.0
90,2,1.47e-06,0.7775,8.148081,5.599806,0.849425,0.000000,0.010439,0.589758,bertscore_f1_free,0.697006,0.010874,0.697006,0.698064,129.6
91,2,1.19e-06,0.7848,8.169324,5.615914,0.851137,0.000000,0.010430,0.640317,bertscore_f1_free,0.696969,0.010984,0.696969,0.698064,126.1
92,2,9.40e-07,0.7920,8.195715,5.638611,0.852368,0.000000,0.010419,0.596600,bertscore_f1_free,0.697042,0.011182,0.697042,0.698064,141.3
93,2,7.19e-07,0.7993,8.228785,5.660021,0.856255,0.000000,0.010415,0.635634,bertscore_f1_free,0.696554,0.010411,0.696554,0.698064,150.1
94,2,5.26e-07,0.8065,8.242613,5.684228,0.852795,0.000000,0.010410,0.682890,bertscore_f1_free,0.696844,0.010492,0.696844,0.698064,154.0
95,2,3.64e-07,0.8138,8.248481,5.704274,0.848069,0.000000,0.010409,0.737078,bertscore_f1_free,0.696662,0.010338,0.696662,0.698064,153.3
96,2,2.30e-07,0.8210,8.290078,5.734284,0.851931,0.000000,0.010405,0.738360,bertscore_f1_free,0.696677,0.010572,0.696677,0.698064,137.2
97,2,1.27e-07,0.8283,8.297675,5.750335,0.849114,0.000000,0.010404,0.736692,bertscore_f1_free,0.696508,0.010466,0.696508,0.698064,129.9
98,2,5.43e-08,0.8355,8.331302,5.776491,0.851604,0.000000,0.010401,0.782968,bertscore_f1_free,0.696574,0.010616,0.696574,0.698064,156.8
99,2,1.20e-08,0.8428,8.347602,5.792223,0.851793,0.000000,0.010403,0.784513,bertscore_f1_free,0.696578,0.010434,0.696578,0.698064,151.9
100,2,3.90e-06,0.8500,8.368676,5.821974,0.848901,0.000000,0.010397,0.825422,bertscore_f1_free,0.696374,0.010839,0.696374,0.696578,134.8
