epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
34,2,1.56e-05,0.3717,10.835338,6.324982,1.503452,0.000000,0.014825,0.867082,bertscore_f1_free,0.679847,0.008165,0.679847,0.686397,117.2
35,2,1.95e-05,0.3790,10.746857,6.218390,1.509489,0.000000,0.014324,0.831451,bertscore_f1_free,0.681644,0.013699,0.681644,0.686397,122.6
36,2,2.34e-05,0.3862,10.634369,6.130992,1.501126,0.000000,0.013828,0.815782,bertscore_f1_free,0.681593,0.015923,0.681593,0.686397,137.6
37,2,2.50e-05,0.3935,10.545442,6.035970,1.503157,0.000000,0.013289,0.798682,bertscore_f1_free,0.680095,0.015243,0.680095,0.686397,132.2
38,2,2.50e-05,0.4007,10.427323,5.940121,1.495734,0.000000,0.012892,0.774345,bertscore_f1_free,0.686169,0.014578,0.686169,0.686397,132.9
39,2,2.49e-05,0.4080,10.292726,5.851034,1.480564,0.000000,0.012510,0.740637,bertscore_f1_free,0.686466,0.016151,0.686466,0.686466,131.0
40,2,2.48e-05,0.4152,10.211322,5.779288,1.477345,0.000000,0.012234,0.726049,bertscore_f1_free,0.689164,0.015831,0.689164,0.689164,117.3
41,2,2.47e-05,0.4225,10.125575,5.710291,1.471761,0.000000,0.011992,0.716880,bertscore_f1_free,0.689245,0.015150,0.689245,0.689245,117.4
42,2,2.45e-05,0.4297,10.036316,5.655328,1.460329,0.000000,0.011747,0.677738,bertscore_f1_free,0.690580,0.015672,0.690580,0.690580,116.9
43,2,2.43e-05,0.4370,9.951775,5.598236,1.451179,0.000000,0.011559,0.661178,bertscore_f1_free,0.691583,0.013954,0.691583,0.691583,117.0
44,2,2.41e-05,0.4442,9.903879,5.555313,1.449522,0.000000,0.011380,0.654105,bertscore_f1_free,0.690668,0.011968,0.690668,0.691583,116.0
45,2,2.39e-05,0.4514,9.877479,5.515456,1.454008,0.000000,0.011223,0.621182,bertscore_f1_free,0.691697,0.012161,0.691697,0.691697,117.6
46,2,2.36e-05,0.4587,9.765304,5.473722,1.430527,0.000000,0.011074,0.627903,bertscore_f1_free,0.692019,0.011681,0.692019,0.692019,130.3
