epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
34,2,1.56e-05,0.3717,12.911345,7.462266,1.816360,0.000000,0.015566,1.129571,bertscore_f1_free,0.649250,0.002769,0.649250,0.649250,115.1
35,2,1.95e-05,0.3790,12.775211,7.342233,1.810993,0.000000,0.015036,1.157813,bertscore_f1_free,0.652352,0.002933,0.652352,0.652352,115.0
36,2,2.34e-05,0.3862,12.679676,7.230615,1.816354,0.000000,0.014526,1.191650,bertscore_f1_free,0.648101,0.003017,0.648101,0.652352,114.5
37,2,2.50e-05,0.3935,12.592412,7.129586,1.820942,0.000000,0.014027,1.204943,bertscore_f1_free,0.651706,0.003925,0.651706,0.652352,102.7
38,2,2.50e-05,0.4007,12.502381,7.034174,1.822736,0.000000,0.013609,1.227891,bertscore_f1_free,0.659471,0.003908,0.659471,0.659471,93.4
39,2,2.49e-05,0.4080,12.387533,6.950564,1.812323,0.000000,0.013247,1.236535,bertscore_f1_free,0.667860,0.004194,0.667860,0.667860,99.0
40,2,2.48e-05,0.4152,12.296484,6.869668,1.808939,0.000000,0.012922,1.271813,bertscore_f1_free,0.672253,0.003546,0.672253,0.672253,94.8
41,2,2.47e-05,0.4225,12.211978,6.795166,1.805604,0.000000,0.012637,1.275214,bertscore_f1_free,0.673049,0.005707,0.673049,0.673049,95.6
42,2,2.45e-05,0.4297,12.125265,6.726088,1.799725,0.000000,0.012377,1.295397,bertscore_f1_free,0.674306,0.004003,0.674306,0.674306,93.5
43,2,2.43e-05,0.4370,12.041403,6.659417,1.793995,0.000000,0.012150,1.319721,bertscore_f1_free,0.672695,0.005690,0.672695,0.674306,93.9
44,2,2.41e-05,0.4442,11.954809,6.598845,1.785321,0.000000,0.011943,1.348251,bertscore_f1_free,0.677214,0.004551,0.677214,0.677214,94.2
45,2,2.39e-05,0.4514,11.899856,6.554789,1.781689,0.000000,0.011753,1.390551,bertscore_f1_free,0.677228,0.005694,0.677228,0.677228,93.2
46,2,2.36e-05,0.4587,11.836132,6.501035,1.778365,0.000000,0.011593,1.418061,bertscore_f1_free,0.676201,0.008930,0.676201,0.677228,93.8
47,2,2.33e-05,0.4659,11.753280,6.453460,1.766607,0.000000,0.011453,1.443365,bertscore_f1_free,0.676132,0.009134,0.676132,0.677228,93.6
48,2,2.30e-05,0.4732,11.723889,6.421195,1.767565,0.000000,0.011319,1.476133,bertscore_f1_free,0.677694,0.008074,0.677694,0.677694,93.4
49,2,2.27e-05,0.4804,11.674206,6.382243,1.763988,0.000000,0.011209,1.504829,bertscore_f1_free,0.681588,0.010483,0.681588,0.681588,93.7
50,2,2.23e-05,0.4877,11.619098,6.358040,1.753686,0.000000,0.011083,1.551466,bertscore_f1_free,0.683361,0.009374,0.683361,0.683361,94.0
51,2,2.19e-05,0.4949,11.584575,6.324868,1.753236,0.000000,0.010974,1.578715,bertscore_f1_free,0.682538,0.011092,0.682538,0.683361,93.4
52,2,2.15e-05,0.5022,11.532854,6.295222,1.745877,0.000000,0.010862,1.606180,bertscore_f1_free,0.685100,0.009381,0.685100,0.685100,94.5
53,2,2.10e-05,0.5094,11.512831,6.264714,1.749372,0.000000,0.010743,1.630868,bertscore_f1_free,0.683812,0.008903,0.683812,0.685100,93.8
54,2,2.06e-05,0.5167,11.473593,6.238195,1.745133,0.000000,0.010642,1.678034,bertscore_f1_free,0.681076,0.011316,0.681076,0.685100,93.7
55,2,2.01e-05,0.5239,11.434685,6.222090,1.737532,0.000000,0.010535,1.693511,bertscore_f1_free,0.684581,0.010002,0.684581,0.685100,93.3
56,2,1.96e-05,0.5312,11.394864,6.212973,1.727297,0.000000,0.010439,1.742242,bertscore_f1_free,0.685054,0.010348,0.685054,0.685100,93.3
57,2,1.91e-05,0.5384,11.366525,6.195313,1.723738,0.000000,0.010346,1.762516,bertscore_f1_free,0.687751,0.012149,0.687751,0.687751,94.4
58,2,1.85e-05,0.5457,11.359782,6.181715,1.726022,0.000000,0.010259,1.796940,bertscore_f1_free,0.686813,0.012102,0.686813,0.687751,94.0
59,2,1.80e-05,0.5529,11.340511,6.169517,1.723665,0.000000,0.010186,1.830959,bertscore_f1_free,0.688790,0.012767,0.688790,0.688790,96.0
60,2,1.74e-05,0.5601,11.334945,6.175010,1.719979,0.000000,0.010115,1.861613,bertscore_f1_free,0.686869,0.011341,0.686869,0.688790,93.5
61,2,1.68e-05,0.5674,11.306866,6.162535,1.714777,0.000000,0.010047,1.896791,bertscore_f1_free,0.687205,0.010824,0.687205,0.688790,85.4
62,2,1.62e-05,0.5746,11.288659,6.160118,1.709514,0.000000,0.009982,1.929303,bertscore_f1_free,0.689176,0.011781,0.689176,0.689176,86.0
63,2,1.57e-05,0.5819,11.257050,6.158436,1.699538,0.000000,0.009925,1.941278,bertscore_f1_free,0.689541,0.013028,0.689541,0.689541,85.2
64,2,1.50e-05,0.5891,11.251528,6.158047,1.697827,0.000000,0.009869,1.974008,bertscore_f1_free,0.688230,0.012754,0.688230,0.689541,89.8
65,2,1.44e-05,0.5964,11.255187,6.165200,1.696662,0.000000,0.009814,1.996027,bertscore_f1_free,0.688694,0.011112,0.688694,0.689541,94.7
66,2,1.38e-05,0.6036,11.236831,6.167005,1.689942,0.000000,0.009767,2.017285,bertscore_f1_free,0.688300,0.013661,0.688300,0.689541,93.4
67,2,1.32e-05,0.6109,11.241169,6.178566,1.687534,0.000000,0.009710,2.058911,bertscore_f1_free,0.689847,0.013169,0.689847,0.689847,94.6
68,2,1.26e-05,0.6181,11.234386,6.173637,1.686917,0.000000,0.009664,2.089751,bertscore_f1_free,0.688109,0.014435,0.688109,0.689847,94.2
69,2,1.20e-05,0.6254,11.219206,6.174677,1.681510,0.000000,0.009622,2.089664,bertscore_f1_free,0.688067,0.012915,0.688067,0.689847,92.8
70,2,1.14e-05,0.6326,11.219873,6.189936,1.676645,0.000000,0.009583,2.133246,bertscore_f1_free,0.688437,0.012971,0.688437,0.689847,92.9
71,2,1.07e-05,0.6399,11.209466,6.194029,1.671813,0.000000,0.009544,2.168982,bertscore_f1_free,0.688012,0.013235,0.688012,0.689847,93.7
72,2,1.01e-05,0.6471,11.233174,6.206864,1.675437,0.000000,0.009508,2.164769,bertscore_f1_free,0.688519,0.013008,0.688519,0.689847,94.1
73,2,9.53e-06,0.6543,11.224157,6.212050,1.670702,0.000000,0.009470,2.199182,bertscore_f1_free,0.689339,0.013394,0.689339,0.689847,93.5
74,2,8.93e-06,0.6616,11.220990,6.222041,1.666316,0.000000,0.009439,2.218655,bertscore_f1_free,0.688243,0.013057,0.688243,0.689847,93.3
75,2,8.34e-06,0.6688,11.260499,6.242262,1.672746,0.000000,0.009412,2.247261,bertscore_f1_free,0.688980,0.013153,0.688980,0.689847,93.2
76,2,7.76e-06,0.6761,11.242156,6.249108,1.664349,0.000000,0.009381,2.259065,bertscore_f1_free,0.688854,0.012521,0.688854,0.689847,94.2
77,2,7.20e-06,0.6833,11.239282,6.260547,1.659578,0.000000,0.009354,2.295797,bertscore_f1_free,0.687870,0.012431,0.687870,0.689847,93.7
78,2,6.64e-06,0.6906,11.235503,6.280318,1.651728,0.000000,0.009331,2.314406,bertscore_f1_free,0.688706,0.012745,0.688706,0.689847,93.6
79,2,6.10e-06,0.6978,11.240216,6.290956,1.649753,0.000000,0.009307,2.332456,bertscore_f1_free,0.689020,0.012090,0.689020,0.689847,94.0
80,2,5.58e-06,0.7051,11.254466,6.305640,1.649609,0.000000,0.009285,2.362158,bertscore_f1_free,0.688419,0.012610,0.688419,0.689847,93.2
81,2,5.07e-06,0.7123,11.286489,6.326102,1.653462,0.000000,0.009265,2.398135,bertscore_f1_free,0.689646,0.011867,0.689646,0.689847,93.6
82,2,4.59e-06,0.7196,11.284489,6.335590,1.649633,0.000000,0.009246,2.412970,bertscore_f1_free,0.689383,0.012148,0.689383,0.689847,93.4
83,2,4.12e-06,0.7268,11.282641,6.357386,1.641752,0.000000,0.009232,2.432371,bertscore_f1_free,0.689957,0.012765,0.689957,0.689957,93.9
84,2,3.67e-06,0.7341,11.304251,6.372149,1.644034,0.000000,0.009215,2.441735,bertscore_f1_free,0.690578,0.013768,0.690578,0.690578,93.8
85,2,3.24e-06,0.7413,11.308065,6.393040,1.638342,0.000000,0.009203,2.460628,bertscore_f1_free,0.690258,0.012780,0.690258,0.690578,93.7
86,2,2.84e-06,0.7486,11.342447,6.415101,1.642448,0.000000,0.009193,2.520506,bertscore_f1_free,0.690373,0.012229,0.690373,0.690578,93.2
87,2,2.46e-06,0.7558,11.347391,6.429225,1.639389,0.000000,0.009180,2.528153,bertscore_f1_free,0.690324,0.012734,0.690324,0.690578,93.2
