epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
54,2,2.06e-05,0.5167,8.084344,5.060427,1.007972,0.000000,0.013311,1.227483,bertscore_f1_free,0.692248,0.010045,0.692248,0.695200,128.2
55,2,2.01e-05,0.5239,8.032470,5.047045,0.995142,0.000000,0.013169,1.224906,bertscore_f1_free,0.690881,0.011325,0.690881,0.695200,129.6
56,2,1.96e-05,0.5312,7.977081,5.039673,0.979136,0.000000,0.013011,1.204146,bertscore_f1_free,0.692776,0.010258,0.692776,0.695200,160.8
57,2,1.91e-05,0.5384,7.965166,5.023304,0.980621,0.000000,0.012874,1.203606,bertscore_f1_free,0.691961,0.009984,0.691961,0.695200,160.4
58,2,1.85e-05,0.5457,7.951495,5.021318,0.976726,0.000000,0.012774,1.191095,bertscore_f1_free,0.691583,0.008196,0.691583,0.695200,148.8
59,2,1.80e-05,0.5529,7.914941,5.012417,0.967508,0.000000,0.012668,1.189726,bertscore_f1_free,0.693859,0.011177,0.693859,0.695200,156.5
60,2,1.74e-05,0.5601,7.883281,5.009957,0.957775,0.000000,0.012565,1.180887,bertscore_f1_free,0.692781,0.008692,0.692781,0.695200,148.4
61,2,1.68e-05,0.5674,7.845667,4.995366,0.950100,0.000000,0.012449,1.154544,bertscore_f1_free,0.692712,0.009425,0.692712,0.695200,149.6
62,2,1.62e-05,0.5746,7.846650,5.009707,0.945648,0.000000,0.012372,1.170672,bertscore_f1_free,0.692478,0.010298,0.692478,0.695200,147.8
63,2,1.57e-05,0.5819,7.808174,5.001254,0.935640,0.000000,0.012282,1.193608,bertscore_f1_free,0.690945,0.009819,0.690945,0.695200,147.7
64,2,1.50e-05,0.5891,7.789508,4.998049,0.930486,0.000000,0.012198,1.184135,bertscore_f1_free,0.691100,0.009858,0.691100,0.695200,146.6
65,2,1.44e-05,0.5964,7.771677,5.006789,0.921629,0.000000,0.012105,1.157749,bertscore_f1_free,0.688690,0.009103,0.688690,0.695200,147.2
66,2,1.38e-05,0.6036,7.762379,5.005057,0.919107,0.000000,0.012034,1.182802,bertscore_f1_free,0.691441,0.009522,0.691441,0.695200,147.5
