epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
34,2,1.56e-05,0.0000,9.284383,5.733693,1.183563,0.000000,0.020495,0.362284,bertscore_f1_free,0.674375,0.006039,0.674375,0.681049,147.7
35,2,1.95e-05,0.0000,9.086244,5.547776,1.179490,0.000000,0.019766,0.265004,bertscore_f1_free,0.676857,0.006503,0.676857,0.681049,153.0
36,2,2.34e-05,0.0000,8.908005,5.359663,1.182781,0.000000,0.018995,0.179272,bertscore_f1_free,0.680799,0.011493,0.680799,0.681049,152.4
37,2,2.50e-05,0.0000,8.697730,5.173018,1.174904,0.000000,0.018261,0.120092,bertscore_f1_free,0.681526,0.013177,0.681526,0.681526,141.8
38,2,2.50e-05,0.0000,8.453706,4.996230,1.152492,0.000000,0.017581,0.080218,bertscore_f1_free,0.689684,0.011812,0.689684,0.689684,148.5
39,2,2.49e-05,0.0000,8.307573,4.835512,1.157354,0.000000,0.017004,0.044646,bertscore_f1_free,0.692026,0.013227,0.692026,0.692026,126.9
40,2,2.48e-05,0.0000,8.104895,4.691780,1.137705,0.000000,0.016505,0.034440,bertscore_f1_free,0.689663,0.013131,0.689663,0.692026,126.4
41,2,2.47e-05,0.0000,7.921502,4.558652,1.120950,0.000000,0.016062,0.014517,bertscore_f1_free,0.689408,0.012798,0.689408,0.692026,124.0
42,2,2.45e-05,0.0000,7.791744,4.439206,1.117513,0.000000,0.015663,0.013941,bertscore_f1_free,0.691297,0.013488,0.691297,0.692026,19155.9
43,2,2.43e-05,0.0000,7.645349,4.322126,1.107741,0.000000,0.015313,0.005715,bertscore_f1_free,0.691275,0.012531,0.691275,0.692026,155.6
44,2,2.41e-05,0.0000,7.500080,4.219095,1.093662,0.000000,0.014980,0.003234,bertscore_f1_free,0.692127,0.011991,0.692127,0.692127,157.5
45,2,2.39e-05,0.0000,7.356210,4.122622,1.077863,0.000000,0.014671,0.003413,bertscore_f1_free,0.692186,0.013669,0.692186,0.692186,158.1
46,2,2.36e-05,0.0000,7.256308,4.031959,1.074783,0.000000,0.014390,0.000826,bertscore_f1_free,0.693824,0.012426,0.693824,0.693824,160.6
47,2,2.33e-05,0.0000,7.125425,3.944758,1.060222,0.000000,0.014141,0.001096,bertscore_f1_free,0.693208,0.012107,0.693208,0.693824,158.4
48,2,2.30e-05,0.0000,7.023924,3.872985,1.050313,0.000000,0.013902,0.000738,bertscore_f1_free,0.695330,0.012301,0.695330,0.695330,161.3
49,2,2.27e-05,0.0000,6.935865,3.800639,1.045076,0.000000,0.013680,0.000189,bertscore_f1_free,0.694538,0.011517,0.694538,0.695330,159.2
50,2,2.23e-05,0.0000,6.840382,3.736529,1.034618,0.000000,0.013489,0.001079,bertscore_f1_free,0.693751,0.011332,0.693751,0.695330,154.4
51,2,2.19e-05,0.0000,6.749198,3.676667,1.024177,0.000000,0.013282,0.000119,bertscore_f1_free,0.694922,0.012071,0.694922,0.695330,159.1
52,2,2.15e-05,0.0000,6.666189,3.620212,1.015326,0.000000,0.013107,0.000996,bertscore_f1_free,0.696072,0.012603,0.696072,0.696072,159.4
53,2,2.10e-05,0.0000,6.591911,3.562180,1.009910,0.000000,0.012942,0.000000,bertscore_f1_free,0.693750,0.012004,0.693750,0.696072,158.9
54,2,2.06e-05,0.0000,6.505463,3.513731,0.997244,0.000000,0.012780,0.000000,bertscore_f1_free,0.695484,0.011127,0.695484,0.696072,155.9
55,2,2.01e-05,0.0000,6.423283,3.460773,0.987503,0.000000,0.012648,0.000000,bertscore_f1_free,0.695058,0.011654,0.695058,0.696072,156.1
56,2,1.96e-05,0.0000,6.353633,3.415124,0.979503,0.000000,0.012517,0.000254,bertscore_f1_free,0.696150,0.011981,0.696150,0.696150,158.7
57,2,1.91e-05,0.0000,6.282055,3.370483,0.970524,0.000000,0.012389,0.000000,bertscore_f1_free,0.696657,0.010742,0.696657,0.696657,158.5
58,2,1.85e-05,0.0000,6.244374,3.329358,0.971672,0.000000,0.012298,0.000000,bertscore_f1_free,0.697264,0.011923,0.697264,0.697264,151.0
59,2,1.80e-05,0.0000,6.167776,3.287700,0.960026,0.000000,0.012196,0.000000,bertscore_f1_free,0.697347,0.012119,0.697347,0.697347,146.4
