epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
30,1,3.76e-09,0.0000,10.413543,5.210962,1.734194,0.000000,0.022883,0.000000,bertscore_f1_free,0.678076,0.005632,0.678076,0.679883,62.7
31,2,3.90e-06,0.3500,10.015825,6.489800,1.175342,0.000000,0.022702,1.889066,bertscore_f1_free,0.671515,0.005792,0.671515,0.679883,149.3
32,2,7.80e-06,0.3572,9.768847,6.218155,1.183564,0.000000,0.022244,1.777668,bertscore_f1_free,0.664593,0.008757,0.664593,0.679883,146.9
33,2,1.17e-05,0.3645,9.618588,6.053613,1.188325,0.000000,0.021717,1.759198,bertscore_f1_free,0.662195,0.008469,0.662195,0.679883,148.8
34,2,1.56e-05,0.3717,9.475992,5.925246,1.183582,0.000000,0.021061,1.742246,bertscore_f1_free,0.664281,0.008187,0.664281,0.679883,149.3
35,2,1.95e-05,0.3790,9.372719,5.804531,1.189396,0.000000,0.020326,1.727733,bertscore_f1_free,0.662593,0.011732,0.662593,0.679883,148.2
36,2,2.34e-05,0.3862,9.248587,5.690083,1.186168,0.000000,0.019545,1.721887,bertscore_f1_free,0.665570,0.011769,0.665570,0.679883,149.0
37,2,2.50e-05,0.3935,9.116007,5.582532,1.177825,0.000000,0.018834,1.732042,bertscore_f1_free,0.673483,0.009334,0.673483,0.679883,147.5
38,2,2.50e-05,0.4007,8.962913,5.484261,1.159551,0.000000,0.018176,1.758036,bertscore_f1_free,0.675832,0.013725,0.675832,0.679883,147.3
39,2,2.49e-05,0.4080,8.845989,5.386464,1.153175,0.000000,0.017566,1.758891,bertscore_f1_free,0.679847,0.011110,0.679847,0.679883,147.3
40,2,2.48e-05,0.4152,8.725233,5.309244,1.138663,0.000000,0.017059,1.780079,bertscore_f1_free,0.689322,0.011210,0.689322,0.689322,147.1
41,2,2.47e-05,0.4225,8.597432,5.232988,1.121481,0.000000,0.016614,1.813313,bertscore_f1_free,0.690221,0.010673,0.690221,0.690221,147.2
42,2,2.45e-05,0.4297,8.515201,5.156971,1.119410,0.000000,0.016202,1.795384,bertscore_f1_free,0.688001,0.010308,0.688001,0.690221,146.5
43,2,2.43e-05,0.4370,8.398973,5.089143,1.103277,0.000000,0.015840,1.797253,bertscore_f1_free,0.691787,0.009111,0.691787,0.691787,147.2
44,2,2.41e-05,0.4442,8.308614,5.033375,1.091746,0.000000,0.015542,1.822782,bertscore_f1_free,0.691822,0.008127,0.691822,0.691822,147.5
45,2,2.39e-05,0.4514,8.220942,4.972839,1.082701,0.000000,0.015228,1.807592,bertscore_f1_free,0.689317,0.010199,0.689317,0.691822,148.3
46,2,2.36e-05,0.4587,8.123583,4.922157,1.067142,0.000000,0.014943,1.818678,bertscore_f1_free,0.686410,0.009370,0.686410,0.691822,146.6
47,2,2.33e-05,0.4659,8.076714,4.889223,1.062497,0.000000,0.014719,1.848575,bertscore_f1_free,0.689044,0.009121,0.689044,0.691822,152.0
48,2,2.30e-05,0.4732,7.980748,4.835058,1.048563,0.000000,0.014534,1.830363,bertscore_f1_free,0.690572,0.011144,0.690572,0.691822,156.6
49,2,2.27e-05,0.4804,7.942894,4.796632,1.048754,0.000000,0.014318,1.846346,bertscore_f1_free,0.690665,0.007539,0.690665,0.691822,158.3
50,2,2.23e-05,0.4877,7.883314,4.764944,1.039456,0.000000,0.014155,1.857757,bertscore_f1_free,0.689863,0.009922,0.689863,0.691822,154.1
51,2,2.19e-05,0.4949,7.825800,4.735105,1.030232,0.000000,0.013989,1.855594,bertscore_f1_free,0.691188,0.009609,0.691188,0.691822,153.2
52,2,2.15e-05,0.5022,7.762982,4.702897,1.020029,0.000000,0.013835,1.867513,bertscore_f1_free,0.691102,0.009752,0.691102,0.691822,149.0
53,2,2.10e-05,0.5094,7.718126,4.681029,1.012366,0.000000,0.013646,1.862578,bertscore_f1_free,0.690057,0.008946,0.690057,0.691822,149.2
54,2,2.06e-05,0.5167,7.685838,4.660936,1.008301,0.000000,0.013549,1.896186,bertscore_f1_free,0.688943,0.009468,0.688943,0.691822,148.7
55,2,2.01e-05,0.5239,7.626532,4.639475,0.995686,0.000000,0.013401,1.898838,bertscore_f1_free,0.687412,0.009220,0.687412,0.691822,147.3
56,2,1.96e-05,0.5312,7.563821,4.625124,0.979565,0.000000,0.013266,1.884558,bertscore_f1_free,0.687486,0.008693,0.687486,0.691822,148.8
57,2,1.91e-05,0.5384,7.544341,4.601347,0.980998,0.000000,0.013135,1.896603,bertscore_f1_free,0.687766,0.008821,0.687766,0.691822,149.0
58,2,1.85e-05,0.5457,7.526672,4.595631,0.977014,0.000000,0.012999,1.883122,bertscore_f1_free,0.688386,0.007865,0.688386,0.691822,149.0
59,2,1.80e-05,0.5529,7.485122,4.581557,0.967855,0.000000,0.012897,1.892463,bertscore_f1_free,0.689276,0.008251,0.689276,0.691822,148.1
60,2,1.74e-05,0.5601,7.451861,4.576951,0.958303,0.000000,0.012816,1.901410,bertscore_f1_free,0.686767,0.008389,0.686767,0.691822,148.3
61,2,1.68e-05,0.5674,7.408771,4.557609,0.950387,0.000000,0.012737,1.885629,bertscore_f1_free,0.688231,0.008320,0.688231,0.691822,147.5
62,2,1.62e-05,0.5746,7.410672,4.572676,0.945999,0.000000,0.012653,1.915885,bertscore_f1_free,0.688984,0.007343,0.688984,0.691822,148.6
63,2,1.57e-05,0.5819,7.372820,4.565133,0.935896,0.000000,0.012541,1.932678,bertscore_f1_free,0.687559,0.007076,0.687559,0.691822,148.1
64,2,1.50e-05,0.5891,7.353650,4.561179,0.930824,0.000000,0.012445,1.928791,bertscore_f1_free,0.687227,0.007492,0.687227,0.691822,147.3
65,2,1.44e-05,0.5964,7.335308,4.569460,0.921950,0.000000,0.012348,1.918183,bertscore_f1_free,0.686045,0.007380,0.686045,0.691822,148.1
66,2,1.38e-05,0.6036,7.324787,4.566755,0.919344,0.000000,0.012279,1.948104,bertscore_f1_free,0.686753,0.007327,0.686753,0.691822,147.9
67,2,1.32e-05,0.6109,7.309191,4.585692,0.907833,0.000000,0.012202,1.940675,bertscore_f1_free,0.687509,0.007224,0.687509,0.691822,148.2
68,2,1.26e-05,0.6181,7.307495,4.586092,0.907135,0.000000,0.012143,1.989784,bertscore_f1_free,0.687983,0.007530,0.687983,0.691822,146.6
69,2,1.20e-05,0.6254,7.310837,4.593104,0.905911,0.000000,0.012073,1.973203,bertscore_f1_free,0.687549,0.006280,0.687549,0.691822,148.6
70,2,1.14e-05,0.6326,7.314180,4.614595,0.899862,0.000000,0.012004,1.999003,bertscore_f1_free,0.687010,0.007451,0.687010,0.691822,152.7
71,2,1.07e-05,0.6399,7.300868,4.619183,0.893895,0.000000,0.011942,1.999359,bertscore_f1_free,0.687220,0.007052,0.687220,0.691822,150.9
72,2,1.01e-05,0.6471,7.336010,4.644830,0.897060,0.000000,0.011871,2.021804,bertscore_f1_free,0.687565,0.007637,0.687565,0.691822,151.1
73,2,9.53e-06,0.6543,7.310824,4.648292,0.887511,0.000000,0.011813,2.029620,bertscore_f1_free,0.687238,0.005860,0.687238,0.691822,152.2
74,2,8.93e-06,0.6616,7.334919,4.669542,0.888459,0.000000,0.011754,2.047686,bertscore_f1_free,0.687713,0.007370,0.687713,0.691822,156.5
75,2,8.34e-06,0.6688,7.345889,4.698614,0.882425,0.000000,0.011710,2.082721,bertscore_f1_free,0.688120,0.006292,0.688120,0.691822,157.2
76,2,7.76e-06,0.6761,7.348060,4.702151,0.881970,0.000000,0.011666,2.084654,bertscore_f1_free,0.688404,0.006815,0.688404,0.691822,155.8
77,2,7.20e-06,0.6833,7.344568,4.723044,0.873841,0.000000,0.011616,2.103687,bertscore_f1_free,0.688104,0.006819,0.688104,0.691822,147.1
78,2,6.64e-06,0.6906,7.363900,4.744214,0.873229,0.000000,0.011578,2.098966,bertscore_f1_free,0.688801,0.006319,0.688801,0.691822,138.3
79,2,6.10e-06,0.6978,7.374432,4.764556,0.869959,0.000000,0.011545,2.125062,bertscore_f1_free,0.688409,0.007355,0.688409,0.691822,153.4
80,2,5.58e-06,0.7051,7.399444,4.791529,0.869305,0.000000,0.011502,2.163677,bertscore_f1_free,0.689007,0.007837,0.689007,0.691822,151.6
81,2,5.07e-06,0.7123,7.414151,4.817761,0.865464,0.000000,0.011474,2.196102,bertscore_f1_free,0.688369,0.007055,0.688369,0.691822,155.0
82,2,4.59e-06,0.7196,7.441828,4.842041,0.866596,0.000000,0.011437,2.218691,bertscore_f1_free,0.688174,0.006807,0.688174,0.691822,150.0
83,2,4.12e-06,0.7268,7.430286,4.870650,0.853212,0.000000,0.011401,2.228751,bertscore_f1_free,0.688916,0.007196,0.688916,0.691822,151.7
84,2,3.67e-06,0.7341,7.473296,4.904362,0.856311,0.000000,0.011367,2.277973,bertscore_f1_free,0.688695,0.006487,0.688695,0.691822,151.8
85,2,3.24e-06,0.7413,7.489460,4.927810,0.853883,0.000000,0.011345,2.288627,bertscore_f1_free,0.688926,0.006639,0.688926,0.691822,151.0
86,2,2.84e-06,0.7486,7.511091,4.953889,0.852401,0.000000,0.011321,2.333377,bertscore_f1_free,0.688160,0.006243,0.688160,0.691822,151.8
87,2,2.46e-06,0.7558,7.555507,5.000126,0.851794,0.000000,0.011296,2.346466,bertscore_f1_free,0.687778,0.007033,0.687778,0.691822,150.8
88,2,2.10e-06,0.7630,7.575550,5.012571,0.854327,0.000000,0.011269,2.366788,bertscore_f1_free,0.688539,0.006087,0.688539,0.691822,151.4
89,2,1.77e-06,0.7703,7.621034,5.054432,0.855534,0.000000,0.011251,2.430637,bertscore_f1_free,0.689161,0.005738,0.689161,0.691822,150.1
90,2,1.47e-06,0.7775,7.637390,5.083643,0.851249,0.000000,0.011242,2.450438,bertscore_f1_free,0.688412,0.005953,0.688412,0.691822,150.6
91,2,1.19e-06,0.7848,7.675004,5.124881,0.850041,0.000000,0.011228,2.503685,bertscore_f1_free,0.688793,0.006928,0.688793,0.691822,150.6
92,2,9.40e-07,0.7920,7.688427,5.155682,0.844248,0.000000,0.011219,2.521144,bertscore_f1_free,0.688582,0.006974,0.688582,0.691822,151.5
93,2,7.19e-07,0.7993,7.752180,5.206407,0.848591,0.000000,0.011202,2.578782,bertscore_f1_free,0.688339,0.006501,0.688339,0.691822,153.2
94,2,5.26e-07,0.8065,7.785035,5.240814,0.848074,0.000000,0.011194,2.600874,bertscore_f1_free,0.688758,0.006666,0.688758,0.691822,152.1
95,2,3.64e-07,0.8138,7.824120,5.279722,0.848133,0.000000,0.011193,2.660184,bertscore_f1_free,0.688450,0.006334,0.688450,0.691822,150.6
96,2,2.30e-07,0.8210,7.887047,5.327967,0.853027,0.000000,0.011188,2.727290,bertscore_f1_free,0.688510,0.006938,0.688510,0.691822,152.4
97,2,1.27e-07,0.8283,7.910340,5.363828,0.848837,0.000000,0.011186,2.774681,bertscore_f1_free,0.688337,0.006580,0.688337,0.691822,151.1
98,2,5.43e-08,0.8355,7.946747,5.403141,0.847869,0.000000,0.011182,2.824207,bertscore_f1_free,0.688357,0.006588,0.688357,0.691822,152.7
99,2,1.20e-08,0.8428,7.969313,5.435066,0.844749,0.000000,0.011185,2.853849,bertscore_f1_free,0.688398,0.006599,0.688398,0.691822,151.5
100,2,2.04e-10,0.8500,8.042343,5.491591,0.850251,0.000000,0.011181,2.915136,bertscore_f1_free,0.688402,0.006594,0.688402,0.691822,152.1
