epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
34,2,1.56e-05,0.3717,6.277819,6.277819,0.000000,0.000000,0.010667,0.882492,bertscore_f1_free,0.682469,0.009726,0.682469,0.687007,150.0
35,2,1.95e-05,0.3790,6.165468,6.165468,0.000000,0.000000,0.010498,0.851316,bertscore_f1_free,0.681615,0.011650,0.681615,0.687007,125.2
36,2,2.34e-05,0.3862,6.071469,6.071469,0.000000,0.000000,0.010352,0.844790,bertscore_f1_free,0.681622,0.013139,0.681622,0.687007,119.4
37,2,2.50e-05,0.3935,5.968017,5.968017,0.000000,0.000000,0.010103,0.836619,bertscore_f1_free,0.685153,0.012858,0.685153,0.687007,124.6
38,2,2.50e-05,0.4007,5.885421,5.885421,0.000000,0.000000,0.009904,0.850440,bertscore_f1_free,0.688432,0.010858,0.688432,0.688432,125.2
39,2,2.49e-05,0.4080,5.794317,5.794317,0.000000,0.000000,0.009760,0.799855,bertscore_f1_free,0.691871,0.012949,0.691871,0.691871,125.5
40,2,2.48e-05,0.4152,5.728768,5.728768,0.000000,0.000000,0.009643,0.806718,bertscore_f1_free,0.689780,0.012183,0.689780,0.691871,124.8
41,2,2.47e-05,0.4225,5.663570,5.663570,0.000000,0.000000,0.009483,0.786082,bertscore_f1_free,0.692289,0.011863,0.692289,0.692289,125.0
42,2,2.45e-05,0.4297,5.603737,5.603737,0.000000,0.000000,0.009361,0.749736,bertscore_f1_free,0.693070,0.012833,0.693070,0.693070,124.2
43,2,2.43e-05,0.4370,5.554289,5.554289,0.000000,0.000000,0.009258,0.747584,bertscore_f1_free,0.692609,0.012223,0.692609,0.693070,124.4
44,2,2.41e-05,0.4442,5.505438,5.505438,0.000000,0.000000,0.009141,0.733738,bertscore_f1_free,0.692954,0.012958,0.692954,0.693070,125.1
45,2,2.39e-05,0.4514,5.467451,5.467451,0.000000,0.000000,0.009056,0.716311,bertscore_f1_free,0.694544,0.012716,0.694544,0.694544,125.1
46,2,2.36e-05,0.4587,5.431508,5.431508,0.000000,0.000000,0.008961,0.708506,bertscore_f1_free,0.693835,0.011114,0.693835,0.694544,124.2
47,2,2.33e-05,0.4659,5.409852,5.409852,0.000000,0.000000,0.008882,0.689456,bertscore_f1_free,0.693784,0.013060,0.693784,0.694544,124.1
48,2,2.30e-05,0.4732,5.371957,5.371957,0.000000,0.000000,0.008808,0.676260,bertscore_f1_free,0.694598,0.011967,0.694598,0.694598,124.5
49,2,2.27e-05,0.4804,5.353003,5.353003,0.000000,0.000000,0.008726,0.634458,bertscore_f1_free,0.695798,0.012692,0.695798,0.695798,125.1
50,2,2.23e-05,0.4877,5.328668,5.328668,0.000000,0.000000,0.008657,0.639608,bertscore_f1_free,0.696556,0.012047,0.696556,0.696556,125.4
51,2,2.19e-05,0.4949,5.320466,5.320466,0.000000,0.000000,0.008587,0.642974,bertscore_f1_free,0.696904,0.011348,0.696904,0.696904,125.3
52,2,2.15e-05,0.5022,5.304895,5.304895,0.000000,0.000000,0.008534,0.602344,bertscore_f1_free,0.696772,0.011171,0.696772,0.696904,125.9
53,2,2.10e-05,0.5094,5.283974,5.283974,0.000000,0.000000,0.008469,0.610329,bertscore_f1_free,0.695053,0.010696,0.695053,0.696904,125.2
54,2,2.06e-05,0.5167,5.281425,5.281425,0.000000,0.000000,0.008423,0.588891,bertscore_f1_free,0.695969,0.011443,0.695969,0.696904,125.7
55,2,2.01e-05,0.5239,5.268304,5.268304,0.000000,0.000000,0.008365,0.565213,bertscore_f1_free,0.696118,0.010035,0.696118,0.696904,125.9
56,2,1.96e-05,0.5312,5.262448,5.262448,0.000000,0.000000,0.008285,0.579869,bertscore_f1_free,0.695347,0.010988,0.695347,0.696904,125.2
57,2,1.91e-05,0.5384,5.254775,5.254775,0.000000,0.000000,0.008276,0.537227,bertscore_f1_free,0.697010,0.011604,0.697010,0.697010,125.8
58,2,1.85e-05,0.5457,5.256951,5.256951,0.000000,0.000000,0.008213,0.535194,bertscore_f1_free,0.697788,0.010653,0.697788,0.697788,125.0
59,2,1.80e-05,0.5529,5.249352,5.249352,0.000000,0.000000,0.008188,0.531555,bertscore_f1_free,0.698299,0.010836,0.698299,0.698299,125.1
60,2,1.74e-05,0.5601,5.247829,5.247829,0.000000,0.000000,0.008147,0.523421,bertscore_f1_free,0.696556,0.010826,0.696556,0.698299,125.2
61,2,1.68e-05,0.5674,5.236872,5.236872,0.000000,0.000000,0.008093,0.486777,bertscore_f1_free,0.695550,0.010133,0.695550,0.698299,126.3
62,2,1.62e-05,0.5746,5.244861,5.244861,0.000000,0.000000,0.008045,0.533824,bertscore_f1_free,0.696642,0.011767,0.696642,0.698299,125.8
63,2,1.57e-05,0.5819,5.244181,5.244181,0.000000,0.000000,0.008002,0.524533,bertscore_f1_free,0.696863,0.010139,0.696863,0.698299,125.0
64,2,1.50e-05,0.5891,5.241270,5.241270,0.000000,0.000000,0.007955,0.458644,bertscore_f1_free,0.696124,0.010367,0.696124,0.698299,124.5
65,2,1.44e-05,0.5964,5.243664,5.243664,0.000000,0.000000,0.007968,0.500521,bertscore_f1_free,0.697354,0.009758,0.697354,0.698299,124.1
66,2,1.38e-05,0.6036,5.250613,5.250613,0.000000,0.000000,0.007922,0.524795,bertscore_f1_free,0.696802,0.010738,0.696802,0.698299,125.4
67,2,1.32e-05,0.6109,5.262882,5.262882,0.000000,0.000000,0.007888,0.495089,bertscore_f1_free,0.695339,0.009936,0.695339,0.698299,125.5
68,2,1.26e-05,0.6181,5.259424,5.259424,0.000000,0.000000,0.007879,0.510014,bertscore_f1_free,0.697794,0.010131,0.697794,0.698299,125.0
69,2,1.20e-05,0.6254,5.262933,5.262933,0.000000,0.000000,0.007839,0.468676,bertscore_f1_free,0.696122,0.009088,0.696122,0.698299,125.4
70,2,1.14e-05,0.6326,5.272360,5.272360,0.000000,0.000000,0.007809,0.543628,bertscore_f1_free,0.696364,0.009925,0.696364,0.698299,126.0
71,2,1.07e-05,0.6399,5.277637,5.277637,0.000000,0.000000,0.007780,0.497187,bertscore_f1_free,0.696567,0.010111,0.696567,0.698299,125.6
72,2,1.01e-05,0.6471,5.296800,5.296800,0.000000,0.000000,0.007786,0.504325,bertscore_f1_free,0.696152,0.010170,0.696152,0.698299,125.9
73,2,9.53e-06,0.6543,5.300579,5.300579,0.000000,0.000000,0.007769,0.506006,bertscore_f1_free,0.695493,0.010032,0.695493,0.698299,125.7
74,2,8.93e-06,0.6616,5.307604,5.307604,0.000000,0.000000,0.007764,0.513858,bertscore_f1_free,0.696445,0.009695,0.696445,0.698299,124.9
75,2,8.34e-06,0.6688,5.324518,5.324518,0.000000,0.000000,0.007736,0.525408,bertscore_f1_free,0.695968,0.010124,0.695968,0.698299,125.8
76,2,7.76e-06,0.6761,5.325189,5.325189,0.000000,0.000000,0.007710,0.518465,bertscore_f1_free,0.696970,0.010380,0.696970,0.698299,125.6
77,2,7.20e-06,0.6833,5.338411,5.338411,0.000000,0.000000,0.007688,0.530402,bertscore_f1_free,0.696775,0.009866,0.696775,0.698299,125.1
78,2,6.64e-06,0.6906,5.353552,5.353552,0.000000,0.000000,0.007690,0.512706,bertscore_f1_free,0.696959,0.009711,0.696959,0.698299,125.3
79,2,6.10e-06,0.6978,5.366920,5.366920,0.000000,0.000000,0.007679,0.550923,bertscore_f1_free,0.696609,0.010221,0.696609,0.698299,125.4
80,2,5.58e-06,0.7051,5.380611,5.380611,0.000000,0.000000,0.007669,0.577096,bertscore_f1_free,0.696661,0.009911,0.696661,0.698299,125.3
81,2,5.07e-06,0.7123,5.392853,5.392853,0.000000,0.000000,0.007665,0.564305,bertscore_f1_free,0.696077,0.009815,0.696077,0.698299,126.3
82,2,4.59e-06,0.7196,5.407716,5.407716,0.000000,0.000000,0.007649,0.576087,bertscore_f1_free,0.696709,0.010356,0.696709,0.698299,125.8
83,2,4.12e-06,0.7268,5.418449,5.418449,0.000000,0.000000,0.007645,0.589579,bertscore_f1_free,0.697046,0.009497,0.697046,0.698299,125.6
84,2,3.67e-06,0.7341,5.438393,5.438393,0.000000,0.000000,0.007632,0.591367,bertscore_f1_free,0.696504,0.010234,0.696504,0.698299,124.8
85,2,3.24e-06,0.7413,5.461702,5.461702,0.000000,0.000000,0.007625,0.639047,bertscore_f1_free,0.697229,0.009752,0.697229,0.698299,125.6
86,2,2.84e-06,0.7486,5.466454,5.466454,0.000000,0.000000,0.007617,0.612211,bertscore_f1_free,0.696802,0.010239,0.696802,0.698299,125.7
87,2,2.46e-06,0.7558,5.485823,5.485823,0.000000,0.000000,0.007619,0.634865,bertscore_f1_free,0.696454,0.010494,0.696454,0.698299,124.8
88,2,2.10e-06,0.7630,5.507143,5.507143,0.000000,0.000000,0.007610,0.688711,bertscore_f1_free,0.696702,0.010050,0.696702,0.698299,125.0
89,2,1.77e-06,0.7703,5.528265,5.528265,0.000000,0.000000,0.007606,0.675844,bertscore_f1_free,0.696552,0.009692,0.696552,0.698299,124.5
90,2,1.47e-06,0.7775,5.550236,5.550236,0.000000,0.000000,0.007593,0.672816,bertscore_f1_free,0.696237,0.010756,0.696237,0.698299,125.9
91,2,1.19e-06,0.7848,5.563245,5.563245,0.000000,0.000000,0.007598,0.713364,bertscore_f1_free,0.695954,0.010985,0.695954,0.698299,125.7
92,2,9.40e-07,0.7920,5.586905,5.586905,0.000000,0.000000,0.007593,0.701625,bertscore_f1_free,0.696270,0.010082,0.696270,0.698299,126.1
93,2,7.19e-07,0.7993,5.614674,5.614674,0.000000,0.000000,0.007583,0.725592,bertscore_f1_free,0.696390,0.010260,0.696390,0.698299,125.9
94,2,5.26e-07,0.8065,5.629132,5.629132,0.000000,0.000000,0.007584,0.780625,bertscore_f1_free,0.695952,0.009963,0.695952,0.698299,125.3
95,2,3.64e-07,0.8138,5.657962,5.657962,0.000000,0.000000,0.007582,0.783028,bertscore_f1_free,0.696252,0.010145,0.696252,0.698299,125.7
96,2,2.30e-07,0.8210,5.678322,5.678322,0.000000,0.000000,0.007579,0.810285,bertscore_f1_free,0.696216,0.009958,0.696216,0.698299,125.0
97,2,1.27e-07,0.8283,5.697651,5.697651,0.000000,0.000000,0.007577,0.816930,bertscore_f1_free,0.696316,0.010217,0.696316,0.698299,125.7
98,2,5.43e-08,0.8355,5.721604,5.721604,0.000000,0.000000,0.007578,0.848562,bertscore_f1_free,0.696053,0.010236,0.696053,0.698299,126.0
99,2,1.20e-08,0.8428,5.742306,5.742306,0.000000,0.000000,0.007582,0.903841,bertscore_f1_free,0.695976,0.010006,0.695976,0.698299,125.5
100,2,2.04e-10,0.8500,5.772030,5.772030,0.000000,0.000000,0.007581,0.909033,bertscore_f1_free,0.695972,0.010006,0.695972,0.698299,124.9
