epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
34,2,1.56e-05,0.3717,9.453532,5.909065,1.181489,0.000000,0.020946,1.828456,bertscore_f1_free,0.663248,0.005987,0.663248,0.681049,145.5
35,2,1.95e-05,0.3790,9.312158,5.781232,1.176975,0.000000,0.020243,1.790765,bertscore_f1_free,0.666204,0.008026,0.666204,0.681049,146.6
36,2,2.34e-05,0.3862,9.245958,5.695089,1.183623,0.000000,0.019510,1.804255,bertscore_f1_free,0.669758,0.009351,0.669758,0.681049,145.8
37,2,2.50e-05,0.3935,9.087343,5.582147,1.168398,0.000000,0.018791,1.801315,bertscore_f1_free,0.668816,0.011585,0.668816,0.681049,145.4
38,2,2.50e-05,0.4007,8.960490,5.493110,1.155793,0.000000,0.018095,1.811682,bertscore_f1_free,0.671707,0.010243,0.671707,0.681049,145.2
39,2,2.49e-05,0.4080,8.851430,5.393168,1.152754,0.000000,0.017508,1.793321,bertscore_f1_free,0.674831,0.011316,0.674831,0.681049,145.0
40,2,2.48e-05,0.4152,8.745047,5.324786,1.140087,0.000000,0.017035,1.833119,bertscore_f1_free,0.682069,0.011548,0.682069,0.682069,146.7
41,2,2.47e-05,0.4225,8.626226,5.249138,1.125696,0.000000,0.016619,1.829482,bertscore_f1_free,0.687057,0.009575,0.687057,0.687057,146.7
42,2,2.45e-05,0.4297,8.531724,5.180520,1.117068,0.000000,0.016190,1.830312,bertscore_f1_free,0.688651,0.009927,0.688651,0.688651,146.4
43,2,2.43e-05,0.4370,8.439870,5.116560,1.107770,0.000000,0.015851,1.842485,bertscore_f1_free,0.682911,0.009062,0.682911,0.688651,145.9
44,2,2.41e-05,0.4442,8.340749,5.059385,1.093788,0.000000,0.015505,1.852261,bertscore_f1_free,0.686208,0.007872,0.686208,0.688651,146.5
45,2,2.39e-05,0.4514,8.261351,5.008288,1.084354,0.000000,0.015205,1.857992,bertscore_f1_free,0.688031,0.006766,0.688031,0.688651,146.1
46,2,2.36e-05,0.4587,8.171718,4.954480,1.072413,0.000000,0.014971,1.874806,bertscore_f1_free,0.689724,0.009329,0.689724,0.689724,143.1
47,2,2.33e-05,0.4659,8.104938,4.919589,1.061783,0.000000,0.014728,1.879573,bertscore_f1_free,0.690841,0.009002,0.690841,0.690841,142.0
48,2,2.30e-05,0.4732,8.024948,4.865893,1.053018,0.000000,0.014501,1.878148,bertscore_f1_free,0.689761,0.007363,0.689761,0.690841,143.5
49,2,2.27e-05,0.4804,7.969209,4.829136,1.046691,0.000000,0.014282,1.872334,bertscore_f1_free,0.686633,0.008106,0.686633,0.690841,142.9
50,2,2.23e-05,0.4877,7.893774,4.794092,1.033227,0.000000,0.014093,1.890897,bertscore_f1_free,0.688430,0.009204,0.688430,0.690841,142.9
51,2,2.19e-05,0.4949,7.847667,4.766105,1.027187,0.000000,0.013915,1.901147,bertscore_f1_free,0.687989,0.008598,0.687989,0.690841,142.9
52,2,2.15e-05,0.5022,7.782765,4.735250,1.015838,0.000000,0.013759,1.884691,bertscore_f1_free,0.688587,0.010222,0.688587,0.690841,143.8
53,2,2.10e-05,0.5094,7.726079,4.694013,1.010689,0.000000,0.013593,1.877659,bertscore_f1_free,0.688976,0.008739,0.688976,0.690841,144.2
54,2,2.06e-05,0.5167,7.689807,4.683880,1.001976,0.000000,0.013459,1.898959,bertscore_f1_free,0.687576,0.009670,0.687576,0.690841,143.4
55,2,2.01e-05,0.5239,7.621681,4.654637,0.989015,0.000000,0.013321,1.903468,bertscore_f1_free,0.689494,0.008776,0.689494,0.690841,142.3
56,2,1.96e-05,0.5312,7.586897,4.640953,0.981981,0.000000,0.013195,1.895743,bertscore_f1_free,0.689159,0.007984,0.689159,0.690841,142.6
57,2,1.91e-05,0.5384,7.566786,4.620039,0.982249,0.000000,0.013070,1.887801,bertscore_f1_free,0.688622,0.006715,0.688622,0.690841,143.8
58,2,1.85e-05,0.5457,7.533178,4.609782,0.974465,0.000000,0.012961,1.896491,bertscore_f1_free,0.688420,0.008019,0.688420,0.690841,144.6
59,2,1.80e-05,0.5529,7.463447,4.600688,0.954253,0.000000,0.012854,1.918826,bertscore_f1_free,0.687789,0.007935,0.687789,0.690841,142.9
60,2,1.74e-05,0.5601,7.447928,4.586035,0.953964,0.000000,0.012748,1.905693,bertscore_f1_free,0.687898,0.008878,0.687898,0.690841,143.0
61,2,1.68e-05,0.5674,7.434902,4.573024,0.953959,0.000000,0.012650,1.880232,bertscore_f1_free,0.688746,0.008138,0.688746,0.690841,142.3
62,2,1.62e-05,0.5746,7.440359,4.580163,0.953399,0.000000,0.012539,1.925821,bertscore_f1_free,0.687897,0.007859,0.687897,0.690841,142.3
63,2,1.57e-05,0.5819,7.379924,4.574565,0.935119,0.000000,0.012456,1.918462,bertscore_f1_free,0.688757,0.006787,0.688757,0.690841,143.5
64,2,1.50e-05,0.5891,7.354559,4.577418,0.925713,0.000000,0.012372,1.909819,bertscore_f1_free,0.686803,0.007341,0.686803,0.690841,142.6
65,2,1.44e-05,0.5964,7.383816,4.579092,0.934908,0.000000,0.012304,1.955129,bertscore_f1_free,0.688588,0.006749,0.688588,0.690841,144.2
66,2,1.38e-05,0.6036,7.339310,4.581333,0.919325,0.000000,0.012233,1.959308,bertscore_f1_free,0.689112,0.007824,0.689112,0.690841,141.4
67,2,1.32e-05,0.6109,7.330234,4.596226,0.911336,0.000000,0.012152,1.963577,bertscore_f1_free,0.687520,0.006973,0.687520,0.690841,144.1
68,2,1.26e-05,0.6181,7.323098,4.590575,0.910841,0.000000,0.012085,1.975318,bertscore_f1_free,0.688479,0.007263,0.688479,0.690841,143.1
69,2,1.20e-05,0.6254,7.309243,4.597110,0.904044,0.000000,0.012013,1.938151,bertscore_f1_free,0.689072,0.007852,0.689072,0.690841,142.7
70,2,1.14e-05,0.6326,7.303068,4.613256,0.896604,0.000000,0.011941,2.014469,bertscore_f1_free,0.688353,0.008279,0.688353,0.690841,143.3
71,2,1.07e-05,0.6399,7.311683,4.623147,0.896179,0.000000,0.011879,1.996459,bertscore_f1_free,0.688980,0.007096,0.688980,0.690841,142.3
72,2,1.01e-05,0.6471,7.328570,4.648094,0.893492,0.000000,0.011829,2.028515,bertscore_f1_free,0.687851,0.008175,0.687851,0.690841,143.0
73,2,9.53e-06,0.6543,7.297113,4.653067,0.881349,0.000000,0.011776,2.043218,bertscore_f1_free,0.687551,0.006233,0.687551,0.690841,141.3
74,2,8.93e-06,0.6616,7.338082,4.671370,0.888904,0.000000,0.011720,2.052593,bertscore_f1_free,0.689019,0.006543,0.689019,0.690841,142.6
75,2,8.34e-06,0.6688,7.345609,4.698724,0.882295,0.000000,0.011666,2.077428,bertscore_f1_free,0.688401,0.007077,0.688401,0.690841,143.7
76,2,7.76e-06,0.6761,7.364729,4.708403,0.885442,0.000000,0.011607,2.063019,bertscore_f1_free,0.688948,0.007680,0.688948,0.690841,143.4
